,0,1,2
839,"Presidential plans fail on good-tax basics If taxes are the price of civilization, election year is the time for bargain hunting. Over the past few months, President Bush and Sen. John Kerry, D-Mass.",2,0
840,"Knight Ridder names financial chief SAN JOSE, Calif. Knight Ridder Incorporated has tapped amed Steve Rossi -- the current president of its newspaper division -- to become chief financial officer and senior vice president of the company.",2,0
841,"Hardee #39;s September sales up 5 on new products New products helped push Hardee #39;s Food Systems Inc. #39;s sales up 5.1 percent in the four weeks ended Oct. 4, its parent company said Wednesday.",2,0
842,"Treasuries Drop, Hope Fades for Fed Pause  NEW YORK (Reuters) - U.S. Treasury debt prices eased on  Friday, boosting short-term yields as hopes faded the Federal  Reserve might slow the pace of interest rates hikes.",2,0
843,"Another search beta for Microsoft The kinks have not yet been ironed out of Microsoft Corp #39;s web search engine, but the company has gone ahead with another beta launch of MSN Search that showcases many of the bells and whistles rivals launched incrementally well after they were mature.",3,0
844,"Bomb Explodes Outside Saudi Bank A bomb exploded outside a bank in Saudi Arabia early Saturday, but appears to have caused no casualties. One of the bombers was reportedly shot and taken into custody, and Saudi police have launched a search for other militants that fled the scene.",0,0
845,"Hitachi strikes new direction with Lightning 8 Sep 2004, 18:44 GMT - Hitachi this week laid a unique bet on storage virtualization with the launch of the latest version of its flagship Lightning disk array.",3,0
846,"Sony Cautious on Profit Growth in Home Electronics (Reuters) Reuters - Japan's Sony Corp. does not expect a sharp recovery in the profitability of its home electronics business during the crucial October to December quarter, citing high costs to develop flat-panel televisions and a shrinking market for home audio goods.",3,0
847,Two Black Watch soliders fighting for their lives in Iraq United States troops have stormed key areas of Fallujah just hours after two soldiers of the Black Watch battle group were seriously injured in an attack by a suicide bomber.,0,0
848,AL Wrap: Rookie Pair End A's Losing Streak  NEW YORK (Reuters) - Rookies Bobby Crosby and Nick Swisher  belted back-to-back homers in the eighth inning to rally the  Oakland Athletics to a 5-4 win over the Cleveland Indians in  the American League Saturday.,1,0
849,"8cm Blu-Ray Discs Planned Sony and other technology companies working to launch the next generation of DVD format, Blu-ray Disc, are planning to develop a smaller (8cm) version of the disc, Sony have said.",3,0
850,"Barracuda 7200.8 has 400GB capacity Seagate has launched the highest capacity PC hard disk to date. Pitched at desktop computers, the new Barracuda 7200.8 hard disk is a 7200rpm model that #39;s available with either a fast SATA or Ultra ATA interface ",3,0
851,Jakarta Hunts Islamic Militants After Embassy Attack  JAKARTA (Reuters) - Indonesian police launched a nationwide  manhunt on Friday for al Qaeda-linked militants blamed for a  suicide car bomb attack outside the Australian embassy that  jolted both countries ahead of elections.,0,0
852,Iceland's Baugur bids for UK firm Shares in discount retailer Big Food Group rise more than 11 as the owner of the Iceland frozen food chain reveals it is in bid talks.,2,0
853,"Qantas posts record annual profit SYDNEY, Australia (AP) - Qantas profits soared to a record 648.8 million Australian dollars (US $463.8 million, euro 376 million) in the past fiscal year, thanks to rising passenger numbers despite fears of Iraq war-related terrorism and the aftermath of ...",2,0
854,Man Utd sign Rooney MANCHESTER United have finally got their hands on Wayne Rooney after nearly a week a tense negotiations concluded with the club agreeing a transfer fee with his current club Everton.,1,0
855,Scientists to Study N.Y. Organic Farmers (AP) AP - Cornell researchers will watch five upstate New York dairy herds to learn about the problems and challenges of converting from conventional to organic farming.,3,0
856,ConocoPhillips buys  $2b stake in Lukoil US oil giant ConocoPhillips yesterday paid nearly  $2 billion for a 7.6 percent stake in Russia #39;s Lukoil -- the world #39;s number two oil company by reserves -- in Russia #39;s biggest privatization.,2,0
857,"The Neutral Fed Funds Rate  The level at which the Federal Reserve #39;s federal funds rate, the overnight rate charged between banks, neither stimulates nor slows economic growth.",2,0
858,Youzhny reaches China final Russian Mikhail Youzhny reached the final of the China Open with a surprise win over Paradorn Srichaphan. The sixth-seeded Thai struggled to find his rhythm and dropped his serve in each set to lose 6-4 6-4.,1,0
859,"Israeli Missile Kills Senior Hamas Leader GAZA CITY, Gaza Strip - Hamas threatened revenge after an Israeli helicopter blew up a car on a busy Gaza City street, killing a Hamas militant who was involved in making and firing rockets at Israeli towns.    Six bystanders were wounded, two of them seriously, hospital officials said...",0,0
860,"Bryant, O #39;Neal Rivalry Focus of New NBA Season The headline-grabbing rivalry between Shaquille O #39;Neal and Kobe Bryant is likely to dominate the opening weeks of the NBA season that begins on Tuesday.",1,0
861,"Milestone for 'land of the lemur' Madagascar moves to protect its remarkable biodiversity, more than trebling the area of forest and wetland in special reserves.",3,0
862,Mitsubishi Reports First Half Earnings (AP) AP - Mitsubishi Motors Corp. said Monday that its losses grew in the first half of the fiscal year as the Japanese automaker struggled to recover from an auto-defect scandal that has sent sales plunging.,0,0
863,"September job growth weaker than expected US employers added just 96,000 jobs in September, far fewer than analysts expected and a sign that the economic recovery remains weak.",2,0
864,"Matsushita Sues Over PDP Patent Matsushita is asking a Tokyo court to halt sales in Japan of plasma display panels made by a South Korean company that the Japanese electronics giant says violate its patents, the company said Tuesday.",2,0
865,"The TV set that cried wolf--by satellite It may be that many people, staring blankly from their sofas into the empty, late-night flicker of their televisions, are in need of rescuing.",3,0
866,"Panasonic Unveils International 3G Cell Phone (PC World) PC World - Clamshell-style WCDMA phone packs a browser, e-mail software, and two cameras.",3,0
867,"Randall, Russell complement each other in Tigers #39; win After spending most of the spring and fall preseason trying to stem talk of a quarterback controversy, LSU coach Nick Saban braced himself for questions about the Tigers #39; signal-callers Saturday night.",1,0
868,"Spice Isle in ruins BRIDGETOWN, Barbados - There are reports that at least 12 people were killed and 90 per cent of all homes in Grenada have been destroyed by Hurricane Ivan which has left  quot;incalculable destruction quot; in the Caribbean  #39;Isle of Spice #39;.",0,0
869,"Des Kelly: D-Day looms for embattled Fergie He knows there is silverware inside somewhere, but the combination to the lock eludes him. Sir Alex Ferguson has been tinkering with different permutations for so long that nobody can now predict how Manchester ",1,0
870,"Steve Smith Has Surgery; Panthers Seek 2 (AP) AP - Steve Smith had surgery Tuesday on his broken left leg, leaving the Carolina Panthers searching for replacements for their top receiver and punt returner.",1,0
871,Halliburton Says It May Separate KBR Unit Halliburton Co. said Thursday it would restructure its KBR unit and may shed the business if the company's stock performance continues to lag behind peers.,2,0
872,"Storms Could Cause Delay in Shuttle Flights The battering that this month's hurricanes have inflicted on NASA centers could strain an already tight schedule for resuming shuttle flights, but it is too early to tell how badly.",3,0
873,"The New iMac: simpler, more user-friendly THE LATEST version of Apple #39;s iMac wowed Paris , but it takes its cues from the 1980s. Apple looked to the past to find the future of its iconic iMac desktop computer, the latest version of which was unveiled recently in Paris.",3,0
874,Oil Stumbles Over  $2 as U.S. Stocks Build  LONDON (Reuters) - Oil prices fell from near record peaks  on Wednesday after a sharp build in U.S. crude stocks spurred  traders to take profits.,2,0
875,Holiday leftovers: plenty of QB questions Joey Harrington is still a starting quarterback. Drew Henson apparently is back to being a future starter. And Chad Hutchinson is looking like a starter by default.,1,0
876,"Agassi Plows Ahead On a day when the French Open men's and women's champions lose and blame their defeats on fatigue, a bouncy, energetic Andre Agassi advances to the weekend for the 14th time in 19 U.S. Open appearances.",1,0
877,"Don't Knock the Birdbrains Scientists flock to songbird research, hoping finches and canaries will provide insight into the mysteries of human speech, memory and neuron production. Randy Dotinga reports from the Society for Neuroscience convention in San Diego.",3,0
878,"John Calls Taiwanese Photographers 'Pigs' TAIPEI, Taiwan - Sir Elton John warmed up his vocal chords for a concert Thursday in Taiwan by telling photographers they're a bunch of ""rude, vile pigs.""   The media ambushed the rock star after he arrived by private plane Thursday shortly after midnight at Taipei's Chiang Kai-shek International Airport. John was angry that police allegedly did not properly restrain the pack and protect him ""from the ensuing chaos,"" a statement issued by the singer said...",0,0
879,UN resolution threatens Sudan with sanctions The UN Security Council adopted a resolution on Saturday that threatens oil sanctions against Sudan if Khartoum does not stop atrocities in the Darfur region.,0,0
880,"New Labels Can Tout Heart-Healthy Foods WASHINGTON (AP) -- Fish, fowl, baby formula and any other conventional food products that contain two types of omega-3 fatty acids can market the fat's heart-healthy effect, regulators said Wednesday.     The fatty acids covered by the Food and Drug Administration's ruling are EPA, or eiscosapentaenoic acid, and DHA, or docosahexaenoic acid...",3,0
881,"MN to issue high-tech-driver #39;s licenses Minnesota will soon begin issuing new driver #39;s licenses that contain high-tech features to curb counterfeiting, as well as a  quot;status check quot; that will show a driver #39;s immigration status.",3,0
882,"Ukrainian region seeks autonomy Supporters of Ukraine's PM announce a vote for autonomy, upping the stakes in the disputed election.",0,0
883,"Karzai Cancels Pakistan Speech, But Risk Fears Denied (Reuters) Reuters - Afghan President Hamid Karzai abruptly canceled a speech to a state-run think tank in Pakistan on Tuesday, but officials denied security was a reason.",0,0
884,"AT amp;T keeps expanding Net-phone service The Bedminster-based company yesterday said it was pushing into 21 new markets with the service, AT amp;T CallVantage, and extending an introductory rate offer until Sept. 30. In addition, the company is offering in-home installation of up to five ...",3,0
885,Bulldogs Win Battle Of The Bone 28-21 Over Fresno State Junior running back Ryan Moats ran for 236 yards and four touchdowns to lead the Louisiana Tech University Bulldogs past the No. 17 Fresno State University Bulldogs in a thrilling 28-21 upset at Joe Aillet Stadium on Saturday night.,1,0
886,"West Virginia Mountaineers MORGANTOWN, West Virginia (Ticker) -- No. 10 West Virginia tries to move one step closer to the Big East Conference championship and a BCS Bowl berth when No.",1,0
887,"Holiday Outlook Brightens for Retailers (AP) AP - The outlook for the holiday season brightened Thursday as many of the nation's retailers reported an improvement in sales in October. Discounters, however, had another month of lackluster results as their customers cut back their spending again.",2,0
888,"It's a happy homecoming He said he did away with his inner fan in 1993, when he was signed by the San Francisco Giants. The team he adored, the St. Louis Cardinals, was still in his heart but almost out of his mind. That was tough for a kid who grew up in the St. Louis suburb of Maryland Heights, wanting ...",1,0
889,"Mine blast kills 33, injures 6 in Henan Thirty-three people were confirmed dead in a gas explosion, which also injured six, at a coal mine in Central China #39;s Henan Province on Friday, according to local safety authorities.",0,0
890,"Fast Internet Service for The People For the millions of  people who cannot afford high-speed Internet access, some local officials think they've hit on the answer: Build government-owned networks to provide service at rates below what big telecommunications companies charge.",3,0
891,"ALPA vote expected this week The Air Line Pilots Association expects to have a decision by early Thursday regarding a  $300 million wage and benefit concession agreement affecting its US Airways pilots, according to a union spokesman.",2,0
892,"Fiat, GM to Start Mediation Over Option  MILAN (Reuters) - Fiat and General Motors Corp plan to  start one-on-one mediation to settle a dispute over whether the  Italian industrial group can sell its loss-mired car unit to GM  from Jan. 24.",2,0
893,Earnhardt Jr. Speaks Out Dale Earnhardt Jr. responds to the NASCAR penalty that knocked him out of the Nextel Cup lead and says the punishment was too severe.,1,0
894,"Record crude oil prices rise for 3rd day Crude oil futures rose to a record for a third day, reaching US $52.53 a barrel in New York, on concern US supplies may be insufficient to meet demand this winter.",2,0
895,"EU Telecoms Council Promotes Safer Internet Use Safer Internet Plus, the four-year program proposed by the European Commission in March, will have a budget of  $60 million to combat illegal and harmful Web content.",3,0
896,"PluggedIn: The OQO Is Not Just Another Handheld Device  SAN FRANCISCO (Reuters) - A full-fledged Windows XP  computer that's a fraction of the size of a laptop seems like  the answer to the digerati's prayers, but the praise greeting  the OQO Model 01 has been decidedly muted.",3,0
897,"Warrants for Colombian Soldiers in Union Killings (Reuters) Reuters - Colombian state prosecutors on Monday ordered the arrest of three soldiers in connection with the killing of union officials accused of being leftist rebels last month, the state prosecution office said.",0,0
898,"AOL Drops Yahoo's Overture for Google in Europe (Reuters) Reuters - Time Warner's  AOL Europe has hired Google  to provide advertiser-sponsored search results for its Internet service, replacing Yahoo's  Overture unit, AOL Europe said on Tuesday.",3,0
899,Annan: Burmese Democracy Will Fail Without Participation By Opposition UN Secretary General Kofi Annan says the Burmese military government #39;s plan for democracy will fail without input from the opposition National League for Democracy. ,0,0
900,"Under the Weight of 700, Bonds Returns Home to Lift His Growing &lt;b&gt;...&lt;/b&gt; As Barry Bonds stood in the on-deck circle at Miller Park on Thursday afternoon, he gazed upon the thousands who had come to see him hit a ball into the seats, and he recognized a face from home.",1,0
901,"Avis Europe is latest to get stung by IT Avis Europe has scrapped development of a new ERP system because of cost overruns and delays, and will also scale back its overall IT restructuring project.",3,0
902,"U.S. Retail Sales Slip on Auto Weakness (Reuters) Reuters - U.S. retail sales posted a larger-than-expected decline in August, a Commerce Department report on Tuesday showed, but the drop was mostly confined to the automotive sector.",2,0
903,"Two Words from Bill Gates: Computer Science It wasn #39;t  quot;Plastics quot; as Dustin Hoffman was advised in the movie The Graduate, but computers that Bill Gates told a college audience would be the ticket to a good career in the near future.",3,0
904,"HEADLINE STOCKS: Stocks to Watch, Nov. 15  NEW YORK (Reuters) - U.S. stocks to watch on Monday include  Family Dollar Stores Inc., Staples Inc., Microsoft Corp., and  General Electric Co.  ",2,0
905,Jones sues her accuser Marion Jones has filed a 12million lawsuit for defamation against the man who alleged he supplied her with performance-enhancing drugs.,1,0
906,"Bettman still holding his ground Edmonton, AB (Sports Network) - Speaking at a function in Edmonton on Tuesday, National Hockey League commissioner Gary Bettman held firm on his stance against the NHLPA #39;s luxury tax plan.",1,0
907,"Cord blood offers leukaemia hope  Blood from a newborn baby's umbilical cord can be used to treat adults with leukaemia, a US-based study says.",0,0
908,"Bomb Threat Forces Flight Diversion LONDON - A bomb threat that mentioned Iraq forced a New York-bound Greek airliner to make an emergency landing Sunday at London's Stansted Airport escorted by military jets, authorities said.    An airport spokeswoman said an Athens newspaper had received a phone call saying there was a bomb on board the Olympic Airlines plane...",0,0
909,"NOAA: Winter Weather Warmer in West, Cooler in East  WASHINGTON (Reuters) - Winter weather in the United States,  affected by a weak El Nino, will be warmer in the West and  cooler and wetter in the South and Southeast, forecasters  predicted Thursday.",2,0
910,Will XP update give tablets a boost? XP-based tablets have gotten a lukewarm reception so far. But Microsoft hopes to tempt consumers with improved features.,3,0
911,"EMC, Veritas Tune Mail Archiving (Ziff Davis) Ziff Davis - Both EMC and Veritas are building up their respective e-mail archiving offerings through development and acquisition to give customers more stringent control of enterprise content.",3,0
912,"Federer has final obstacle: Hewitt World #39;s No.1 player must beat Australian to become first man since 1988 to win three majors in a year. By KEITH NIEBUHR, Times Staff Writer.",1,0
913,"Video watchdogs say almost all new games are M-rated This season #39;s blockbuster video games give players the opportunity to hijack cars, mow down the walking undead with heavy artillery and ogle topless women.",3,0
914,"Wal-Mart Sees Nov. US Sales Up 0.7 Pct Wal-Mart Stores Inc. (WMT.N: Quote, Profile, Research) , the world #39;s largest retailer, said on Saturday it expects a 0.7 percent increase in November sales at its US stores open at least ",2,0
915,"HP using Hitachi drives in servers, storage Hewlett-Packard says it is putting 300GB hard drives into storage devices and servers, with more products in October.",3,0
916,Arab Network to Show New Bin Laden Tape Arab television network Al Jazeera reported it would air a video from al Qaida leader Osama bin Laden Friday. The tape will address the American people and discuss the reasons for the 9/11 attacks.,0,0
917,REVIEW: Sunglasses Player Not a Bargain (AP) AP - It seems like a cool idea  #151; sunglasses with a built-in digital music player and speakers. No headphone cables to untangle as with most portable players. Music actually riding on your ears. Zero retinal damage from ultraviolet radiation.,3,0
918,"Tiger Woods #39; Agents Sold The sports and celebrity management firm which represents clients such as Tiger Woods and Elizabeth Hurley is to be sold to a buyout specialist, it emerged today.",2,0
919,"US Barrage Hits Iraq's Falluja Before Offensive  NEAR FALLUJA, Iraq (Reuters) - U.S. planes and artillery  fiercely bombarded Falluja and troops probed rebel defenses on  Monday in a prelude to a full-scale ground offensive on Iraq's  toughest insurgent bastion.",0,0
920,"Xbox uses Halo 2 to herd players online Halo 2, the stunning Xbox video game nearly three years in the making, goes on sale at midnight tonight, with Microsoft pulling out the stops to herald its launch as a pop culture event.",3,0
921,"SCO plans own Web site as alternative to Groklaw OCTOBER 13, 2004 (IDG NEWS SERVICE) - After a year and a half of being flamed, dissected and dismissed on the Groklaw.net Web site, The SCO Group Inc.",3,0
922,"NASA's Eyes in the Sky to Help Global Conservation (Reuters) Reuters - Space agency NASA, which first put man on the moon, will now help to map the Earth in the name of conservation, the agency announced on Thursday.",3,0
923,"NBA Wrap: Heat Tame Bobcats to Extend Winning Streak (Reuters) Reuters - Dwyane Wade poured in 26 points and dished out nine assists as the Miami Heat scorched the expansion Charlotte Bobcats 113-90 in NBA action on Saturday, to extend their franchise record win streak to 14 games.",1,0
924,"With new OS, Microsoft seeks couch potatoes' eyes New version of Media Center and accompanying ""extenders"" will make TV shows recorded on a PC available all over the house.",3,0
925,"Wal-Mart #39;s Way Growing up in blue-collar Fort Wayne, Ind., Linda Dillman once contemplated a career as a beautician. But she chose a different path.",3,0
926,"Recovered Mourning looking for buyout from Nets Alonzo Mourning is back with the New Jersey Nets, but he would rather not stick around. The veteran center, who came out of retirement after a kidney transplant gave him a second chance on life, has asked ",1,0
927,Rossi shapes up to new challenges to remain MotoGP king Newly-crowned world champion Valentino Rossi expects his Yamaha factory bike will be faster next season to meet the challenges of Honda.,1,0
928,Johnson  amp; Johnson to Buy Guidant Johnson  amp; Johnson (JNJ:NYSE - news - research) said Wednesday night that it would acquire medical equipment maker Guidant (GDT:NYSE - news - research) for  $23.9 billion in cash and stock.,2,0
929,"Symantec launches antiphishing service As part of its service, Symantec will use a global network of probes and decoy e-mail accounts to collect, analyze and identify new phishing scams targeted at customers that use its Online Fraud Management services.",3,0
930,"Adobe Systems Introduces Acrobat 7.0 The publishing software giant Adobe Systems Inc. today introduced Adobe Acrobat 7.0 software, the company #39;s desktop applications suite for creating and viewing PDF (Portable Document Format) files.",3,0
931,"Blast victim sues German agency A five-year-old victim of a Tunisian bomb attack brings a case against  Europe's biggest travel agency, TUI.",2,0
932,"N-capable Hatf-IV test-fired ISLAMABAD, Dec 8: Pakistan successfully test-fired Hatf-IV (Shaheen-I), a nuclear-capable medium-range surface-to-surface ballistic missile, it was officially announced here on Wednesday.",0,0
933,"Gbagbo calls on rebels to disarm Ivory Coast's president urges former rebels to start disarming on Friday, but they refuse to do so.",0,0
934,"Strong Quake Hits Japan's Hokkaido, 11 Hurt (Reuters) Reuters - A strong earthquake with a preliminary magnitude of 7.1 hit a wide area of Japan's northernmost main island of Hokkaido early on Monday, the Japan Meteorological Agency said.",0,0
935,"Zwick throws on sideline, Smith gets most of action at OSU &lt;b&gt;...&lt;/b&gt; Injured Ohio State quarterback Justin Zwick threw on the side, but did not take any snaps during practice Wednesday. Coach Jim Tressel said Zwick is making progress but still had some pain from a shoulder ",1,0
936,"Kerr McGee Posts a Drop in Profit  NEW YORK (Reuters) - Oil and gas producer Kerr-McGee Corp.  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=KMG.N target=/stocks/quickinfo/fullquote""&gt;KMG.N&lt;/A&gt; on Wednesday reported a fall in quarterly profit,  citing a writedown related to a pigment plant and higher  environmental charges.",2,0
937,"Optus,Vodafone rebut 3G rivals Optus and Vodafone responded yesterday to the Telstra and Hutchison 3G infrastructure joint venture, unveiling plans to build a 3G network of their own.",2,0
938,"Economy Grows at 3.3 Percent Rate in 2Q (AP) AP - The U.S. economy grew at an annual rate of 3.3 percent in the spring, the government reported Wednesday. That was significantly better than a previous estimate but still the weakest showing in more than a year.",2,0
939,"CSI Cairo: Mummy's Cause of Death By testing the DNA of the mummy of Tutankhamun, Egypt will attempt to learn what killed the teenaged pharoah who ruled Egypt more than 3,000 years ago. Talk about a cold case.",3,0
940,"So, That's the Point of This Company The head of InterActiveCorp talks about the confusion that the company's setup provokes and whether he would consider becoming the chief executive at Disney.",3,0
941,"Warloads will hijack Afghan vote, group says KABUL, Afghanistan -- Elections heralded as the dawn of democracy in war-ravaged Afghanistan will be hijacked by warlords able to intimidate voters and candidates to entrench their own power, a leading rights group warned today.",0,0
942,Week in review: A snapshot of the new virus Hackers wasted little time in exploiting a flaw in the way Microsoft software handles graphics files. Internet watchers say they #39;ve spotted infected images that could implant a back door into a Windows computer if they are viewed.,3,0
943,"Gates', Ballmer's pay holding around  $900,000 Paychecks stay the same for the top two, but compensation changes for other Microsoft workers as stock grants replace options. ",3,0
944,"NFL Insider Six wins in a row have lifted the Green Bay Packers to the top of their division and into the NFC elite, which isn #39;t saying much.",1,0
945,"Merrill Cuts Citigroup, Shares Drop Citigroup Inc. (CN: Quote, Profile, Research) shares fell as much as 2.75 percent on Monday after a prominent Wall Street analyst downgraded the world #39;s largest financial ",2,0
946,"Making Slideshows Comparing photo slideshow computer applications, Thomas E. Weber writes for the Wall Street Journal,  #147;Those using an Apple computer won #146;t need to agonize over which slideshow program to choose. Apple #146;s excellent iLife package ( $49; included with new Macs) is all they #146;ll need. Users can construct slideshows in the package #146;s easy-to-use iDVD program or move slideshows from iPhoto into iDVD for burning onto a disc. For more effects, the iMovie video-editing software can add panning and zooming motion. #148; Aug 17",3,0
947,Nortel Lowers Job-Cut Estimates Nortel Networks Corp. on Thursday said it would cut fewer jobs than announced in August as part of the effort to improve its financial condition.,2,0
948,German welfare rallies escalate Thousands of people have marched through cities across Germany in renewed protests against welfare cuts. ,0,0
949,"Ohio Machine Error Gives Bush Extra Votes (AP) AP - An error with an electronic voting system gave President Bush 3,893 extra votes in suburban Columbus, elections officials said.",0,0
950,"US Second-Quarter GDP Downgraded The US economy grew more slowly in the second quarter than first thought amid shrinking corporate profits and higher imports, the government said on Friday in a report ",2,0
951,Irish cigarette sales slump Cigarette sales in Ireland have fallen by 17.6 percent this year after it became the first country to impose a nationwide ban on smoking in the workplace.,2,0
952,"Everett, Nuzzo perfect With the season hanging in the balance, Everett did what Everett does. Coach John DiBiaso put the ball in Matt Nuzzo's hands, and the senior quarterback ran for 161 yards and two touchdowns as the Crimson Tide pulled away from Cambridge, 31-12, to win the Greater Boston League title yesterday at Tufts University.",1,0
953,"Tendulkar honoured and thrilled but not satisfied DHAKA - Sachin Tendulkar was thrilled, but not satisfied, by his record-equalling 34th Test century against Bangladesh in Dhaka yesterday.",1,0
954,"Activists enter Acropolis to protest Powell visit Greek activists have hoisted a massive banner on the Acropolis against the scheduled visit of US Secretary of State Colin Powell, due in Athens for the Olympics this weekend.",1,0
955,"CORRECTED: Bristol-Myers Profit Sinks  NEW YORK (Reuters) - Bristol-Myers Squibb Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=BMY.N target=/stocks/quickinfo/fullquote""&gt;BMY.N&lt;/A&gt; on  Friday reported a lower third-quarter profit as U.S. revenue  fell amid intense competition for its products from rivals and  generic drugs.",2,0
956,"Russia next in line for cheap Windows Microsoft this week added Russia to the list of the countries that will see a budget-priced version of Windows XP, what developer dubs  quot;Starter Edition.",3,0
957,"WEST VIRGINIA 27, SYRACUSE 6 Mountaineers Roll Over Orange Rasheed Marshall told a teammate at the start of the season he thought he would break Donovan McNabb #39;s Big East rushing record for quarterbacks against Syracuse.",1,0
958,Halliburton settles insurance dispute Halliburton Co. said Monday a bankruptcy judge approved the final insurance settlement agreements between Halliburton subsidiaries and insurance carriers.,2,0
959,"AL Wrap: Crosby, Swisher Connect to End A's Losing Streak (Reuters) Reuters - Rookies Bobby Crosby and Nick Swisher belted back-to-back homers in the eighth inning to rally the Oakland Athletics to a 5-4 win over the Cleveland Indians in the American League Saturday.",1,0
960,"Charlton, Spurs linked with sacked Chelsea striker Mutu The Telegraph says Mutu is in rehabilitation and if he comes through that successfully, the Romanian international will be free to join another club next year.",1,0
961,"No. 22 Alabama 114, East Tennessee St. 77 Earnest Shelton scored 24 points and Ronald Steele had a school-record 18 assists to lead No. 22 Alabama to a 114-77 rout of East Tennessee State on Wednesday night.",1,0
962,"Bangladesh Shuts for Another Strike Over Attack  DHAKA (Reuters) - Offices, schools, shops and businesses  across Bangladesh shut down Saturday for the second strike in  less than a week called by the main opposition party to protest  against a grenade attack that nearly killed its leader.",0,0
963,"FCC approves Nextel spectrum swap The FCC has voted to approve a spectrum swap for Nextel to keep emergency radio spectrum clean from interference. We let you know that it was likely to be approved, as late as yesterday.",2,0
964,Canadian Navy say stricken sub was seaworthy The Canadian Navy says it is absolutely convinced the submarine Chicoutimi was seaworthy when they took possession of it. It comes as they prepare to give further details of the devastating fire which crippled the vessel.,0,0
965,Bush paints Kerry as dangerous leftist ahead of final debate (AFP) AFP - President George W. Bush's tactic heading into the third and final presidential debate this week is to paint his opponent John Kerry as a dangerous leftist who wants to increase the government's role in public life.,0,0
966,"Blue Chips Down, Hurt by Exxon Downgrade (Reuters) Reuters - U.S. blue-chip stocks were knocked lower on Thursday after Exxon Mobil Corp.  was downgraded by a brokerage, but the technology-dominated Nasdaq index rebounded from Wednesday's sharp decline.",3,0
967,"Summary Box: Move to Ease Ethics Rules (AP) AP - MOVE TO EASE ETHICS RULES: After Tom DeLay is snared in an ethics probe, House Republicans consider ways to make it harder to discipline members of Congress.",0,0
968,"Safety sidelined by stress fracture As the Broncos hope to learn more about the return of one standout defensive player this week, they will have to deal with the loss of another defensive leader.",1,0
969,"Gene mutation linked to strokes and heart trouble One single change in inherited DNA can put people at a heightened risk of heart disease and strokes, according to new research. Richard Lifton and his colleagues at Yale University school of medicine report ",3,0
970,'Invisible' technology for Olympics Getting the technology in place for Athens 2004 is an Olympic task in itself.,3,0
971,"After Waiting a Long Time, Davenport Keeps It Short The weather played havoc with the U.S. Open schedule Wednesday, but it did not affect Lindsay Davenport, who rolled to a quarterfinal victory over Shinobu Asagoe.",1,0
972,"Saudi Vows to Guarantee Oil Supplies  ABU DHABI (Reuters) - OPEC vowed Sunday to do what it can  to deflate record high oil prices that have soared above  $53 a  barrel, and top exporter Saudi Arabia promised to keep the  world supplied with as much oil as it needs.",2,0
973,"Falcons keep heat on Bulger, RBs He #39;s a cool guy, a borderline lunatic, someone who can jam the hell out of a Strat. He #39;s got a temper that #39;s quicker than Michael Vick and spent some time last week talking football ",1,0
974,Cheap Windows comes under fire Microsoft's attempt to win over new users with a cut-down edition of Windows comes in for strong criticism.,3,0
975,McCallum says no exemption for bilingualism in budget reviews (Canadian Press) Canadian Press - OTTAWA (CP) - The government turned aside attempts Tuesday by its language czar to exempt bilingualism initiatives from a spending review.,0,0
976,"Senate votes to raise US debt ceiling to 8.2 trillion dollars (AFP) AFP - The US Senate voted to raise the debt ceiling by 800 billion dollars to nearly 8.2 trillion dollars, allowing the US government to avoid the unwelcome prospect of running short of operating funds.",0,0
977,President likely to win again President Zine El Abidine Ben Ali was headed for an almost certain five-year extension of his mandate when Tunisians voted in presidential and parliamentary elections yesterday.,0,0
978,"IBM launches virtualization assault on EMC IBM on Friday took aim at its primary competitor, EMC, by announcing storage virtualization software that allows EMC users to utilize storage systems from EMC, Hitachi, or IBM.",3,0
979,NVIDIA Is Vindicated The graphics chip company recaptures the high-end segment and quadruples profits.,2,0
980,"Barrage of credit card offerings grows into a crescendo com. Banks that issue Visa and MasterCard credit cards can now also offer customers American Express and Discover cards. OK, so the Earth didn #39;t move.",2,0
981,"S.Africa Police Fire on Youth Protest, 20 Hurt  JOHANNESBURG, South Africa (Reuters) - South African police  fired rubber pellets at township youths who blocked a highway  and burned tires Monday in a rare protest over poverty and  other grievances.",0,0
982,House Approves Penalties for False Web Records The US House of Representatives on Tuesday approved a bill that would increase jail time for identity thieves and other fraudulent Web users who register sites under false identities.,3,0
983,"10 Gigabit Ethernet Hits the Enterprise Vendors Hewlett Packard, Alcatel and S2io each announced 10 Gigabit Ethernet products Monday that are aimed squarely at enterprise data centers.",3,0
984,"No changes from merger in view yet Two days after a pair of the country #39;s oldest, largest retail companies announced they would join forces, managers at the Bay Area #39;s Sears and Kmart outlets were guarded in their ",2,0
985,Stocks Open Lower as Oil Climbs  NEW YORK (Reuters) - U.S. stocks opened lower on Wednesday  with oil prices rebounding on fresh supply disruptions and  investors cautious before Friday's jobs figures amid concerns  of possible attacks and disruptions to the Republican party's  convention in New York.,2,0
986,"Afghan woman basks in Olympic moment The fireworks shot out from the top of the Olympic Stadium, the grand finale of the Opening Ceremonies lighting up the Athens sky.",1,0
